datetime,temperature,humidity,pressure,wind_speed,precipitation,season_sin,season_cos,hour_sin,hour_cos,rain,rain_lasthour
2026-02-05 08:00:00,21.3,53,1019.4,7.3,0.0,0.5808002735,0.8140460935,0.8660254038,-0.5,0,0.0
2026-02-05 09:00:00,23.3,45,1019.9,5.0,0.0,0.5808002735,0.8140460935,0.7071067812,-0.7071067812,0,0.0
2026-02-05 10:00:00,25.8,38,1019.6,2.5,0.0,0.5808002735,0.8140460935,0.5,-0.8660254038,0,0.0
2026-02-05 11:00:00,27.4,34,1019.4,5.1,0.0,0.5808002735,0.8140460935,0.2588190451,-0.9659258263,0,0.0
2026-02-05 12:00:00,28.1,35,1019.2,11.1,0.0,0.5808002735,0.8140460935,0.0,-1.0,0,0.0
2026-02-05 13:00:00,27.9,39,1018.7,17.7,0.0,0.5808002735,0.8140460935,-0.2588190451,-0.9659258263,0,0.0
2026-02-05 14:00:00,28.8,37,1017.9,18.7,0.0,0.5808002735,0.8140460935,-0.5,-0.8660254038,0,0.0
2026-02-05 15:00:00,30.0,33,1016.7,15.5,0.0,0.5808002735,0.8140460935,-0.7071067812,-0.7071067812,0,0.0
2026-02-05 16:00:00,29.6,33,1016.3,15.7,0.0,0.5808002735,0.8140460935,-0.8660254038,-0.5,0,0.0
2026-02-05 17:00:00,28.3,35,1016.1,16.0,0.0,0.5808002735,0.8140460935,-0.9659258263,-0.2588190451,0,0.0
2026-02-05 18:00:00,25.7,39,1016.4,17.0,0.0,0.5808002735,0.8140460935,-1.0,-0.0,0,0.0
2026-02-05 19:00:00,22.4,46,1017.0,15.6,0.0,0.5808002735,0.8140460935,-0.9659258263,0.2588190451,0,0.0
2026-02-05 20:00:00,20.5,52,1017.7,12.6,0.0,0.5808002735,0.8140460935,-0.8660254038,0.5,0,0.0
2026-02-05 21:00:00,19.7,52,1018.5,10.0,0.0,0.5808002735,0.8140460935,-0.7071067812,0.7071067812,0,0.0
2026-02-05 22:00:00,18.5,56,1018.5,8.9,0.0,0.5808002735,0.8140460935,-0.5,0.8660254038,0,0.0
2026-02-05 23:00:00,17.7,60,1018.5,9.3,0.0,0.5808002735,0.8140460935,-0.2588190451,0.9659258263,0,0.0
2026-02-06 00:00:00,17.2,63,1018.4,7.5,0.0,0.594726687,0.8039279618,0.0,1.0,0,0.0
2026-02-06 01:00:00,16.8,65,1018.2,4.8,0.0,0.594726687,0.8039279618,0.2588190451,0.9659258263,0,0.0
2026-02-06 02:00:00,16.5,66,1017.9,4.2,0.0,0.594726687,0.8039279618,0.5,0.8660254038,0,0.0
2026-02-06 03:00:00,15.8,65,1017.5,2.8,0.0,0.594726687,0.8039279618,0.7071067812,0.7071067812,0,0.0
2026-02-06 04:00:00,15.3,68,1017.6,1.7,0.0,0.594726687,0.8039279618,0.8660254038,0.5,0,0.0
2026-02-06 05:00:00,15.1,71,1018.1,1.2,0.0,0.594726687,0.8039279618,0.9659258263,0.2588190451,0,0.0
2026-02-06 06:00:00,16.3,66,1018.7,0.8,0.0,0.594726687,0.8039279618,1.0,0.0,0,0.0
2026-02-06 07:00:00,19.0,58,1018.8,2.4,0.0,0.594726687,0.8039279618,0.9659258263,-0.2588190451,0,0.0
2026-02-06 08:00:00,21.5,49,1018.9,3.7,0.0,0.594726687,0.8039279618,0.8660254038,-0.5,0,0.0
2026-02-06 09:00:00,24.4,41,1018.6,6.0,0.0,0.594726687,0.8039279618,0.7071067812,-0.7071067812,0,0.0
2026-02-06 10:00:00,26.2,38,1018.0,10.3,0.0,0.594726687,0.8039279618,0.5,-0.8660254038,0,0.0
2026-02-06 11:00:00,27.9,35,1017.4,13.6,0.0,0.594726687,0.8039279618,0.2588190451,-0.9659258263,0,0.0
2026-02-06 12:00:00,29.0,35,1016.6,16.6,0.0,0.594726687,0.8039279618,0.0,-1.0,0,0.0
2026-02-06 13:00:00,29.2,38,1016.0,18.5,0.0,0.594726687,0.8039279618,-0.2588190451,-0.9659258263,0,0.0
2026-02-06 14:00:00,30.3,38,1015.3,17.4,0.0,0.594726687,0.8039279618,-0.5,-0.8660254038,0,0.0
2026-02-06 15:00:00,31.6,32,1014.0,16.0,0.0,0.594726687,0.8039279618,-0.7071067812,-0.7071067812,0,0.0
2026-02-06 16:00:00,31.2,31,1013.6,18.4,0.0,0.594726687,0.8039279618,-0.8660254038,-0.5,0,0.0
2026-02-06 17:00:00,30.0,31,1013.6,16.6,0.0,0.594726687,0.8039279618,-0.9659258263,-0.2588190451,0,0.0
2026-02-06 18:00:00,27.6,34,1014.0,14.5,0.0,0.594726687,0.8039279618,-1.0,-0.0,0,0.0
2026-02-06 19:00:00,25.0,39,1014.7,11.8,0.0,0.594726687,0.8039279618,-0.9659258263,0.2588190451,0,0.0
2026-02-06 20:00:00,23.0,42,1015.1,9.5,0.0,0.594726687,0.8039279618,-0.8660254038,0.5,0,0.0
2026-02-06 21:00:00,23.0,42,1015.1,7.6,0.0,0.594726687,0.8039279618,-0.7071067812,0.7071067812,0,0.0
2026-02-06 22:00:00,21.6,44,1014.7,9.0,0.0,0.594726687,0.8039279618,-0.5,0.8660254038,0,0.0
2026-02-06 23:00:00,21.2,44,1014.4,7.1,0.0,0.594726687,0.8039279618,-0.2588190451,0.9659258263,0,0.0
2026-02-07 00:00:00,20.5,39,1014.1,6.6,0.0,0.6084768701,0.793571609,0.0,1.0,0,0.0
2026-02-07 01:00:00,19.8,38,1013.7,6.9,0.0,0.6084768701,0.793571609,0.2588190451,0.9659258263,0,0.0
2026-02-07 02:00:00,19.3,39,1013.4,4.6,0.0,0.6084768701,0.793571609,0.5,0.8660254038,0,0.0
2026-02-07 03:00:00,18.8,44,1013.8,4.5,0.0,0.6084768701,0.793571609,0.7071067812,0.7071067812,0,0.0
2026-02-07 04:00:00,17.6,48,1013.8,2.0,0.0,0.6084768701,0.793571609,0.8660254038,0.5,0,0.0
2026-02-07 05:00:00,17.4,49,1013.9,3.1,0.0,0.6084768701,0.793571609,0.9659258263,0.2588190451,0,0.0
2026-02-07 06:00:00,18.2,47,1014.4,1.6,0.0,0.6084768701,0.793571609,1.0,0.0,0,0.0
2026-02-07 07:00:00,20.5,47,1014.8,4.8,0.0,0.6084768701,0.793571609,0.9659258263,-0.2588190451,0,0.0
2026-02-07 08:00:00,22.5,46,1015.0,7.1,0.0,0.6084768701,0.793571609,0.8660254038,-0.5,0,0.0
2026-02-07 09:00:00,27.2,33,1013.5,6.9,0.0,0.6084768701,0.793571609,0.7071067812,-0.7071067812,0,0.0
2026-02-07 10:00:00,29.6,31,1012.9,11.6,0.0,0.6084768701,0.793571609,0.5,-0.8660254038,0,0.0
2026-02-07 11:00:00,30.3,36,1012.6,15.8,0.0,0.6084768701,0.793571609,0.2588190451,-0.9659258263,0,0.0
2026-02-07 12:00:00,30.9,38,1012.1,16.3,0.0,0.6084768701,0.793571609,0.0,-1.0,0,0.0
2026-02-07 13:00:00,31.8,35,1011.5,16.0,0.0,0.6084768701,0.793571609,-0.2588190451,-0.9659258263,0,0.0
2026-02-07 14:00:00,32.2,31,1011.2,14.0,0.0,0.6084768701,0.793571609,-0.5,-0.8660254038,0,0.0
2026-02-07 15:00:00,32.7,28,1010.8,16.0,0.0,0.6084768701,0.793571609,-0.7071067812,-0.7071067812,0,0.0
2026-02-07 16:00:00,32.1,29,1010.8,15.1,0.0,0.6084768701,0.793571609,-0.8660254038,-0.5,0,0.0
2026-02-07 17:00:00,30.8,29,1010.5,12.4,0.0,0.6084768701,0.793571609,-0.9659258263,-0.2588190451,0,0.0
2026-02-07 18:00:00,29.3,31,1010.7,7.8,0.0,0.6084768701,0.793571609,-1.0,-0.0,0,0.0
2026-02-07 19:00:00,27.9,33,1011.4,7.8,0.0,0.6084768701,0.793571609,-0.9659258263,0.2588190451,0,0.0
2026-02-07 20:00:00,27.0,33,1011.6,8.5,0.0,0.6084768701,0.793571609,-0.8660254038,0.5,0,0.0
2026-02-07 21:00:00,26.1,35,1011.9,7.7,0.0,0.6084768701,0.793571609,-0.7071067812,0.7071067812,0,0.0
2026-02-07 22:00:00,26.7,39,1011.7,12.7,0.0,0.6084768701,0.793571609,-0.5,0.8660254038,0,0.0
2026-02-07 23:00:00,25.5,50,1011.9,15.6,0.0,0.6084768701,0.793571609,-0.2588190451,0.9659258263,0,0.0
2026-02-08 00:00:00,23.2,61,1011.9,16.3,0.0,0.6220467484,0.7829801037,0.0,1.0,0,0.0
2026-02-08 01:00:00,22.5,65,1011.7,12.9,0.0,0.6220467484,0.7829801037,0.2588190451,0.9659258263,0,0.0
2026-02-08 02:00:00,21.9,70,1011.2,10.2,0.0,0.6220467484,0.7829801037,0.5,0.8660254038,0,0.0
2026-02-08 03:00:00,20.7,75,1011.5,5.5,0.0,0.6220467484,0.7829801037,0.7071067812,0.7071067812,0,0.0
2026-02-08 04:00:00,19.8,82,1011.6,1.9,0.0,0.6220467484,0.7829801037,0.8660254038,0.5,0,0.0
2026-02-08 05:00:00,19.9,77,1011.7,3.2,0.0,0.6220467484,0.7829801037,0.9659258263,0.2588190451,0,0.0
2026-02-08 06:00:00,21.1,69,1012.0,4.2,0.0,0.6220467484,0.7829801037,1.0,0.0,0,0.0
2026-02-08 07:00:00,23.3,56,1012.1,3.8,0.0,0.6220467484,0.7829801037,0.9659258263,-0.2588190451,0,0.0
2026-02-08 08:00:00,25.1,49,1012.5,4.4,0.0,0.6220467484,0.7829801037,0.8660254038,-0.5,0,0.0
2026-02-08 09:00:00,25.7,55,1012.4,5.6,0.0,0.6220467484,0.7829801037,0.7071067812,-0.7071067812,0,0.0
2026-02-08 10:00:00,27.0,51,1012.3,9.2,0.0,0.6220467484,0.7829801037,0.5,-0.8660254038,0,0.0
2026-02-08 11:00:00,27.5,47,1012.4,11.2,0.0,0.6220467484,0.7829801037,0.2588190451,-0.9659258263,0,0.0
2026-02-08 12:00:00,27.5,45,1012.3,12.0,0.0,0.6220467484,0.7829801037,0.0,-1.0,0,0.0
2026-02-08 13:00:00,27.4,45,1012.0,12.5,0.0,0.6220467484,0.7829801037,-0.2588190451,-0.9659258263,0,0.0
2026-02-08 14:00:00,27.6,47,1011.4,15.0,0.0,0.6220467484,0.7829801037,-0.5,-0.8660254038,0,0.0
2026-02-08 15:00:00,28.0,47,1010.5,17.0,0.0,0.6220467484,0.7829801037,-0.7071067812,-0.7071067812,0,0.0
2026-02-08 16:00:00,28.0,48,1010.1,17.1,0.0,0.6220467484,0.7829801037,-0.8660254038,-0.5,0,0.0
2026-02-08 17:00:00,28.6,41,1010.0,16.3,0.0,0.6220467484,0.7829801037,-0.9659258263,-0.2588190451,0,0.0
2026-02-08 18:00:00,27.3,42,1010.7,16.3,0.0,0.6220467484,0.7829801037,-1.0,-0.0,0,0.0
2026-02-08 19:00:00,25.4,45,1011.3,13.7,0.0,0.6220467484,0.7829801037,-0.9659258263,0.2588190451,0,0.0
2026-02-08 20:00:00,22.6,54,1012.1,15.4,0.0,0.6220467484,0.7829801037,-0.8660254038,0.5,0,0.0
2026-02-08 21:00:00,21.9,58,1012.7,10.9,0.0,0.6220467484,0.7829801037,-0.7071067812,0.7071067812,0,0.0
2026-02-08 22:00:00,20.8,60,1012.7,10.1,0.0,0.6220467484,0.7829801037,-0.5,0.8660254038,0,0.0
2026-02-08 23:00:00,20.3,61,1012.6,7.2,0.0,0.6220467484,0.7829801037,-0.2588190451,0.9659258263,0,0.0
2026-02-09 00:00:00,19.7,62,1012.4,7.7,0.0,0.6354323009,0.7721565845,0.0,1.0,0,0.0
2026-02-09 01:00:00,19.3,61,1012.0,8.1,0.0,0.6354323009,0.7721565845,0.2588190451,0.9659258263,0,0.0
2026-02-09 02:00:00,19.0,62,1011.8,7.1,0.0,0.6354323009,0.7721565845,0.5,0.8660254038,0,0.0
2026-02-09 03:00:00,18.4,61,1011.8,5.9,0.0,0.6354323009,0.7721565845,0.7071067812,0.7071067812,0,0.0
2026-02-09 04:00:00,17.9,63,1012.2,5.6,0.0,0.6354323009,0.7721565845,0.8660254038,0.5,0,0.0
2026-02-09 05:00:00,17.7,64,1012.6,4.8,0.0,0.6354323009,0.7721565845,0.9659258263,0.2588190451,0,0.0
2026-02-09 06:00:00,18.1,63,1013.3,5.9,0.0,0.6354323009,0.7721565845,1.0,0.0,0,0.0
2026-02-09 07:00:00,20.3,55,1013.6,2.8,0.0,0.6354323009,0.7721565845,0.9659258263,-0.2588190451,0,0.0
2026-02-09 08:00:00,22.5,50,1014.2,3.2,0.0,0.6354323009,0.7721565845,0.8660254038,-0.5,0,0.0
2026-02-09 09:00:00,24.5,47,1014.1,4.2,0.0,0.6354323009,0.7721565845,0.7071067812,-0.7071067812,0,0.0
2026-02-09 10:00:00,26.3,42,1014.1,8.7,0.0,0.6354323009,0.7721565845,0.5,-0.8660254038,0,0.0
2026-02-09 11:00:00,27.1,41,1013.9,14.8,0.0,0.6354323009,0.7721565845,0.2588190451,-0.9659258263,0,0.0
2026-02-09 12:00:00,27.9,41,1013.4,17.2,0.0,0.6354323009,0.7721565845,0.0,-1.0,0,0.0
2026-02-09 13:00:00,28.7,40,1012.8,18.3,0.0,0.6354323009,0.7721565845,-0.2588190451,-0.9659258263,0,0.0
2026-02-09 14:00:00,28.9,40,1012.6,19.7,0.0,0.6354323009,0.7721565845,-0.5,-0.8660254038,0,0.0
2026-02-09 15:00:00,28.7,40,1012.3,18.1,0.0,0.6354323009,0.7721565845,-0.7071067812,-0.7071067812,0,0.0
2026-02-09 16:00:00,28.6,40,1012.1,17.7,0.0,0.6354323009,0.7721565845,-0.8660254038,-0.5,0,0.0
2026-02-09 17:00:00,27.9,40,1012.2,17.1,0.0,0.6354323009,0.7721565845,-0.9659258263,-0.2588190451,0,0.0
2026-02-09 18:00:00,26.8,41,1012.4,15.0,0.0,0.6354323009,0.7721565845,-1.0,-0.0,0,0.0
2026-02-09 19:00:00,24.3,45,1013.2,13.4,0.0,0.6354323009,0.7721565845,-0.9659258263,0.2588190451,0,0.0
2026-02-09 20:00:00,22.3,50,1014.0,12.0,0.0,0.6354323009,0.7721565845,-0.8660254038,0.5,0,0.0
2026-02-09 21:00:00,21.8,49,1013.7,6.8,0.0,0.6354323009,0.7721565845,-0.7071067812,0.7071067812,0,0.0
2026-02-09 22:00:00,21.0,52,1013.6,7.0,0.0,0.6354323009,0.7721565845,-0.5,0.8660254038,0,0.0
2026-02-09 23:00:00,20.3,53,1013.4,7.0,0.0,0.6354323009,0.7721565845,-0.2588190451,0.9659258263,0,0.0
2026-02-10 00:00:00,19.7,54,1013.2,6.1,0.0,0.648629561,0.7611042587,0.0,1.0,0,0.0
2026-02-10 01:00:00,19.2,55,1013.1,6.2,0.0,0.648629561,0.7611042587,0.2588190451,0.9659258263,0,0.0
2026-02-10 02:00:00,18.9,57,1012.7,4.8,0.0,0.648629561,0.7611042587,0.5,0.8660254038,0,0.0
2026-02-10 03:00:00,18.5,56,1013.0,4.0,0.0,0.648629561,0.7611042587,0.7071067812,0.7071067812,0,0.0
2026-02-10 04:00:00,17.6,59,1013.2,2.5,0.0,0.648629561,0.7611042587,0.8660254038,0.5,0,0.0
2026-02-10 05:00:00,17.6,60,1013.4,2.8,0.0,0.648629561,0.7611042587,0.9659258263,0.2588190451,0,0.0
2026-02-10 06:00:00,19.1,56,1013.8,2.2,0.0,0.648629561,0.7611042587,1.0,0.0,0,0.0
2026-02-10 07:00:00,21.7,48,1014.1,0.2,0.0,0.648629561,0.7611042587,0.9659258263,-0.2588190451,0,0.0
2026-02-10 08:00:00,24.1,43,1014.4,1.4,0.0,0.648629561,0.7611042587,0.8660254038,-0.5,0,0.0
2026-02-10 09:00:00,26.9,39,1013.9,3.4,0.0,0.648629561,0.7611042587,0.7071067812,-0.7071067812,0,0.0
2026-02-10 10:00:00,29.1,36,1013.5,5.2,0.0,0.648629561,0.7611042587,0.5,-0.8660254038,0,0.0
2026-02-10 11:00:00,30.6,34,1013.0,7.8,0.0,0.648629561,0.7611042587,0.2588190451,-0.9659258263,0,0.0
2026-02-10 12:00:00,31.2,34,1012.4,9.1,0.0,0.648629561,0.7611042587,0.0,-1.0,0,0.0
2026-02-10 13:00:00,31.8,32,1012.0,6.2,0.0,0.648629561,0.7611042587,-0.2588190451,-0.9659258263,0,0.0
2026-02-10 14:00:00,32.6,30,1011.3,4.2,0.0,0.648629561,0.7611042587,-0.5,-0.8660254038,0,0.0
2026-02-10 15:00:00,33.7,28,1010.0,3.6,0.0,0.648629561,0.7611042587,-0.7071067812,-0.7071067812,0,0.0
2026-02-10 16:00:00,34.4,28,1009.3,2.3,0.0,0.648629561,0.7611042587,-0.8660254038,-0.5,0,0.0
2026-02-10 17:00:00,34.0,29,1008.9,4.1,0.0,0.648629561,0.7611042587,-0.9659258263,-0.2588190451,0,0.0
2026-02-10 18:00:00,33.2,31,1008.7,1.9,0.0,0.648629561,0.7611042587,-1.0,-0.0,0,0.0
2026-02-10 19:00:00,32.0,35,1008.9,1.4,0.0,0.648629561,0.7611042587,-0.9659258263,0.2588190451,0,0.0
2026-02-10 20:00:00,31.7,35,1009.3,1.5,0.0,0.648629561,0.7611042587,-0.8660254038,0.5,0,0.0
2026-02-10 21:00:00,31.7,32,1009.3,4.6,0.0,0.648629561,0.7611042587,-0.7071067812,0.7071067812,0,0.0
2026-02-10 22:00:00,30.2,36,1009.1,9.7,0.0,0.648629561,0.7611042587,-0.5,0.8660254038,0,0.0
2026-02-10 23:00:00,29.6,37,1008.6,10.8,0.0,0.648629561,0.7611042587,-0.2588190451,0.9659258263,0,0.0
2026-02-11 00:00:00,28.8,38,1008.4,3.6,0.0,0.6616346182,0.7498264012,0.0,1.0,0,0.0
2026-02-11 01:00:00,27.5,40,1008.0,4.3,0.0,0.6616346182,0.7498264012,0.2588190451,0.9659258263,0,0.0
2026-02-11 02:00:00,26.5,43,1007.3,6.1,0.0,0.6616346182,0.7498264012,0.5,0.8660254038,0,0.0
2026-02-11 03:00:00,25.8,46,1007.1,6.2,0.0,0.6616346182,0.7498264012,0.7071067812,0.7071067812,0,0.0
2026-02-11 04:00:00,26.1,45,1006.9,7.7,0.0,0.6616346182,0.7498264012,0.8660254038,0.5,0,0.0
2026-02-11 05:00:00,26.9,42,1006.4,11.5,0.0,0.6616346182,0.7498264012,0.9659258263,0.2588190451,0,0.0
2026-02-11 06:00:00,27.5,39,1006.3,12.3,0.0,0.6616346182,0.7498264012,1.0,0.0,0,0.0
2026-02-11 07:00:00,29.6,34,1006.1,13.5,0.0,0.6616346182,0.7498264012,0.9659258263,-0.2588190451,0,0.0
2026-02-11 08:00:00,31.8,30,1006.4,9.4,0.0,0.6616346182,0.7498264012,0.8660254038,-0.5,0,0.0
2026-02-11 09:00:00,31.8,38,1006.7,17.9,0.0,0.6616346182,0.7498264012,0.7071067812,-0.7071067812,0,0.0
2026-02-11 10:00:00,28.5,48,1007.5,19.3,0.0,0.6616346182,0.7498264012,0.5,-0.8660254038,0,0.0
2026-02-11 11:00:00,28.9,42,1007.8,23.7,0.0,0.6616346182,0.7498264012,0.2588190451,-0.9659258263,0,0.0
2026-02-11 12:00:00,28.5,38,1007.8,23.4,0.0,0.6616346182,0.7498264012,0.0,-1.0,0,0.0
2026-02-11 13:00:00,29.4,34,1007.5,23.0,0.0,0.6616346182,0.7498264012,-0.2588190451,-0.9659258263,0,0.0
2026-02-11 14:00:00,27.3,46,1007.6,25.6,0.0,0.6616346182,0.7498264012,-0.5,-0.8660254038,0,0.0
2026-02-11 15:00:00,24.9,54,1006.9,20.2,0.0,0.6616346182,0.7498264012,-0.7071067812,-0.7071067812,0,0.0
2026-02-11 16:00:00,22.5,63,1008.3,21.8,0.0,0.6616346182,0.7498264012,-0.8660254038,-0.5,0,0.0
2026-02-11 17:00:00,21.1,63,1008.2,16.6,0.2,0.6616346182,0.7498264012,-0.9659258263,-0.2588190451,1,0.0
2026-02-11 18:00:00,19.3,72,1008.9,17.5,0.6,0.6616346182,0.7498264012,-1.0,-0.0,1,0.2
2026-02-11 19:00:00,18.1,75,1010.0,20.5,0.3,0.6616346182,0.7498264012,-0.9659258263,0.2588190451,1,0.6
2026-02-11 20:00:00,17.7,71,1010.7,18.8,0.0,0.6616346182,0.7498264012,-0.8660254038,0.5,0,0.3
2026-02-11 21:00:00,16.5,70,1012.2,18.7,0.0,0.6616346182,0.7498264012,-0.7071067812,0.7071067812,0,0.0
2026-02-11 22:00:00,16.1,68,1012.2,17.2,0.0,0.6616346182,0.7498264012,-0.5,0.8660254038,0,0.0
2026-02-11 23:00:00,16.2,65,1013.1,18.3,0.0,0.6616346182,0.7498264012,-0.2588190451,0.9659258263,0,0.0
2026-02-12 00:00:00,16.0,64,1013.2,20.8,0.0,0.6744436188,0.738326354,0.0,1.0,0,0.0
2026-02-12 01:00:00,15.6,62,1013.0,18.9,0.0,0.6744436188,0.738326354,0.2588190451,0.9659258263,0,0.0
2026-02-12 02:00:00,15.2,58,1012.9,20.2,0.0,0.6744436188,0.738326354,0.5,0.8660254038,0,0.0
2026-02-12 03:00:00,14.3,57,1013.1,18.5,0.0,0.6744436188,0.738326354,0.7071067812,0.7071067812,0,0.0
2026-02-12 04:00:00,13.9,59,1013.7,17.9,0.0,0.6744436188,0.738326354,0.8660254038,0.5,0,0.0
2026-02-12 05:00:00,13.9,59,1014.2,14.2,0.0,0.6744436188,0.738326354,0.9659258263,0.2588190451,0,0.0
2026-02-12 06:00:00,14.5,58,1014.7,13.2,0.0,0.6744436188,0.738326354,1.0,0.0,0,0.0
2026-02-12 07:00:00,16.0,51,1015.1,16.8,0.0,0.6744436188,0.738326354,0.9659258263,-0.2588190451,0,0.0
2026-02-12 08:00:00,16.9,47,1016.1,19.9,0.0,0.6744436188,0.738326354,0.8660254038,-0.5,0,0.0
2026-02-12 09:00:00,17.6,49,1016.5,18.1,0.0,0.6744436188,0.738326354,0.7071067812,-0.7071067812,0,0.0
2026-02-12 10:00:00,17.9,51,1016.6,16.6,0.0,0.6744436188,0.738326354,0.5,-0.8660254038,0,0.0
2026-02-12 11:00:00,18.7,47,1016.2,17.8,0.0,0.6744436188,0.738326354,0.2588190451,-0.9659258263,0,0.0
2026-02-12 12:00:00,19.3,46,1015.5,18.5,0.0,0.6744436188,0.738326354,0.0,-1.0,0,0.0
2026-02-12 13:00:00,20.5,40,1015.1,19.2,0.0,0.6744436188,0.738326354,-0.2588190451,-0.9659258263,0,0.0
2026-02-12 14:00:00,19.9,44,1014.9,18.3,0.0,0.6744436188,0.738326354,-0.5,-0.8660254038,0,0.0
2026-02-12 15:00:00,20.4,39,1014.9,15.9,0.0,0.6744436188,0.738326354,-0.7071067812,-0.7071067812,0,0.0
2026-02-12 16:00:00,20.3,38,1014.9,16.6,0.0,0.6744436188,0.738326354,-0.8660254038,-0.5,0,0.0
2026-02-12 17:00:00,19.4,39,1015.2,17.6,0.0,0.6744436188,0.738326354,-0.9659258263,-0.2588190451,0,0.0
2026-02-12 18:00:00,18.0,44,1015.6,18.4,0.0,0.6744436188,0.738326354,-1.0,-0.0,0,0.0
2026-02-12 19:00:00,16.7,49,1016.3,18.4,0.0,0.6744436188,0.738326354,-0.9659258263,0.2588190451,0,0.0
2026-02-12 20:00:00,16.0,51,1017.1,17.3,0.0,0.6744436188,0.738326354,-0.8660254038,0.5,0,0.0
2026-02-12 21:00:00,15.1,60,1017.5,18.2,0.0,0.6744436188,0.738326354,-0.7071067812,0.7071067812,0,0.0
2026-02-12 22:00:00,14.6,64,1017.3,18.1,0.0,0.6744436188,0.738326354,-0.5,0.8660254038,0,0.0
2026-02-12 23:00:00,14.4,63,1017.2,17.7,0.0,0.6744436188,0.738326354,-0.2588190451,0.9659258263,0,0.0
2026-02-13 00:00:00,14.3,63,1017.1,16.4,0.0,0.6870527672,0.7266075248,0.0,1.0,0,0.0
2026-02-13 01:00:00,14.1,64,1016.9,16.1,0.0,0.6870527672,0.7266075248,0.2588190451,0.9659258263,0,0.0
2026-02-13 02:00:00,13.8,64,1016.7,16.5,0.0,0.6870527672,0.7266075248,0.5,0.8660254038,0,0.0
2026-02-13 03:00:00,13.2,59,1016.6,17.8,0.0,0.6870527672,0.7266075248,0.7071067812,0.7071067812,0,0.0
2026-02-13 04:00:00,12.7,58,1016.7,17.2,0.0,0.6870527672,0.7266075248,0.8660254038,0.5,0,0.0
2026-02-13 05:00:00,12.4,58,1017.2,15.4,0.0,0.6870527672,0.7266075248,0.9659258263,0.2588190451,0,0.0
2026-02-13 06:00:00,12.6,57,1017.9,14.7,0.0,0.6870527672,0.7266075248,1.0,0.0,0,0.0
2026-02-13 07:00:00,14.0,51,1017.9,12.3,0.0,0.6870527672,0.7266075248,0.9659258263,-0.2588190451,0,0.0
2026-02-13 08:00:00,16.1,44,1018.4,11.4,0.0,0.6870527672,0.7266075248,0.8660254038,-0.5,0,0.0
2026-02-13 09:00:00,18.7,40,1018.6,7.3,0.0,0.6870527672,0.7266075248,0.7071067812,-0.7071067812,0,0.0
2026-02-13 10:00:00,20.6,34,1018.3,6.5,0.0,0.6870527672,0.7266075248,0.5,-0.8660254038,0,0.0
2026-02-13 11:00:00,22.2,31,1017.7,6.4,0.0,0.6870527672,0.7266075248,0.2588190451,-0.9659258263,0,0.0
2026-02-13 12:00:00,23.7,28,1016.8,7.2,0.0,0.6870527672,0.7266075248,0.0,-1.0,0,0.0
2026-02-13 13:00:00,24.8,26,1016.1,8.9,0.0,0.6870527672,0.7266075248,-0.2588190451,-0.9659258263,0,0.0
2026-02-13 14:00:00,25.3,26,1015.6,11.2,0.0,0.6870527672,0.7266075248,-0.5,-0.8660254038,0,0.0
2026-02-13 15:00:00,25.9,25,1014.9,12.9,0.0,0.6870527672,0.7266075248,-0.7071067812,-0.7071067812,0,0.0
2026-02-13 16:00:00,25.3,28,1014.7,14.0,0.0,0.6870527672,0.7266075248,-0.8660254038,-0.5,0,0.0
2026-02-13 17:00:00,23.5,35,1014.9,17.0,0.0,0.6870527672,0.7266075248,-0.9659258263,-0.2588190451,0,0.0
2026-02-13 18:00:00,20.9,44,1015.5,19.5,0.0,0.6870527672,0.7266075248,-1.0,-0.0,0,0.0
2026-02-13 19:00:00,18.8,53,1015.5,16.8,0.0,0.6870527672,0.7266075248,-0.9659258263,0.2588190451,0,0.0
2026-02-13 20:00:00,17.9,58,1016.2,11.5,0.0,0.6870527672,0.7266075248,-0.8660254038,0.5,0,0.0
2026-02-13 21:00:00,17.2,63,1016.7,10.6,0.0,0.6870527672,0.7266075248,-0.7071067812,0.7071067812,0,0.0
2026-02-13 22:00:00,17.0,67,1016.8,12.6,0.0,0.6870527672,0.7266075248,-0.5,0.8660254038,0,0.0
2026-02-13 23:00:00,16.7,70,1016.6,11.7,0.0,0.6870527672,0.7266075248,-0.2588190451,0.9659258263,0,0.0
2026-02-14 00:00:00,16.7,70,1016.2,8.5,0.0,0.6994583271,0.714673386,0.0,1.0,0,0.0
2026-02-14 01:00:00,16.9,68,1015.5,7.4,0.0,0.6994583271,0.714673386,0.2588190451,0.9659258263,0,0.0
2026-02-14 02:00:00,17.1,66,1015.4,7.2,0.0,0.6994583271,0.714673386,0.5,0.8660254038,0,0.0
2026-02-14 03:00:00,17.0,61,1015.3,8.9,0.0,0.6994583271,0.714673386,0.7071067812,0.7071067812,0,0.0
2026-02-14 04:00:00,15.9,64,1015.4,2.6,0.0,0.6994583271,0.714673386,0.8660254038,0.5,0,0.0
2026-02-14 05:00:00,15.5,66,1016.2,1.6,0.0,0.6994583271,0.714673386,0.9659258263,0.2588190451,0,0.0
2026-02-14 06:00:00,15.8,68,1016.7,1.3,0.0,0.6994583271,0.714673386,1.0,0.0,0,0.0
2026-02-14 07:00:00,17.7,60,1017.1,2.3,0.0,0.6994583271,0.714673386,0.9659258263,-0.2588190451,0,0.0
